CA;ODS;Indicador;Descripción;Año;Valor
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2017;34,2
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2018;28,2
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2010;21,1
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2011;13,3
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2012;16,7
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2013;14,9
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2014;25,3
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2015;29,5
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2016;24
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2017;24
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2018;19,7
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2010;216,1
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2011;236,9
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2012;236
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2013;242,2
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2014;251,7
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2015;247,5
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2016;245,4
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2017;238,9
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2018;233,1
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2010;6,14
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2011;7,99
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2012;7,51
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2013;8,16
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2014;7,39
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2015;8,33
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2016;7,99
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2017;7,49
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2018;6,04
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2010;6,6
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2011;4,9
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2012;6,1
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2013;5,3
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2014;5,7
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2015;6
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2016;4,2
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2017;5,6
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2018;5,1
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2010;0,2
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2011;0,13
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2012;0,13
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2013;0,26
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2014;0
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2015;0,06
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2016;0,06
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2017;0,18
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2018;0,06
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2010;9,06
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2011;6,84
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2012;6,86
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2013;5,34
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2014;6,41
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2015;6,05
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2016;6,62
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2017;6,17
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2018;6,84
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.8.1.1;;2015;0,3289
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.8.1.1;;2016;0,3972
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.8.1.1;;2017;0,1582
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.8.1.1;;2018;0,2327
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2010;1,26
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2011;0,78
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2012;0,63
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2013;0,31
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2014;0,94
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2015;1,41
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2016;0,16
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2017;0,78
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2018;1,24
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2011;23,34051958
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2012;23,34051958
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2014;23,17066282
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2017;20,38937874
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2010;57,76182352
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2011;58,76351319
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2012;59,48831597
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2013;59,87901642
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2014;60,98346643
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2015;61,46017324
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2016;62,63889171
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2017;63,28956646
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.1;;2018;64,23610577
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2010;94,38093609
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2011;96,32466333
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2012;94,8745518
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2013;95,81271113
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2014;83,61067376
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2015;85,41364046
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2016;85,64240392
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2017;104,7267599
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2018;104,2855868
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2010;4,677452013
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2011;4,874824811
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2012;5,102128652
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2013;5,294995679
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2014;5,515381787
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2015;5,349137079
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2016;5,49710543
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2017;5,777599687
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2018;5,892797248
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2010;21,20549554
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2011;21,26486079
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2012;21,67622142
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2013;21,96559038
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2014;23,02004079
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2015;22,69853769
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2016;22,70679345
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2017;22,76871275
NAVARRA, COMUNIDAD FORAL DE;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2018;22,90959557
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.1;Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación;2011;40,4113841
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.1;Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación;2016;54,23579576
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2010;13,48259101
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2011;13,90378787
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2012;13,27022815
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2013;13,21977171
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2014;11,31250713
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2015;12,17329805
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2016;11,80870481
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2017;11,21781483
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2018;12,21823458
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.2;;2019;13,03668285
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2010;72,1714502
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2011;77,17108518
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2012;78,30525209
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2013;77,63312921
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2014;76,38578154
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2015;78,1677983
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2016;75,11012635
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2017;74,50051111
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2018;77,08253681
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2019;77,78317746
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2010;21,99241551
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2011;23,05352895
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2012;22,80781049
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2013;22,71930607
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2014;20,78897503
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2015;21,89330123
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2016;21,3562138
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2017;20,99798228
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2018;22,42256289
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2019;23,37848066
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.4.1.1;;2015;65,03
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.4.1.1;;2016;68,14
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.4.1.1;;2017;70,92
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.4.1.1;;2019;74,83
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.4.1.2;;2015;93,34
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.4.1.2;;2016;96,58
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.4.1.2;;2017;96,7
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.4.1.2;;2019;100
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.1;Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2011;111,1569214
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.1;Índices de paridad (entre mujeres y hombres) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2016;94,43701249
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.2;Índices de paridad (personas con limitaciones graves por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses;2016;62,68498116
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.2_4.5.1.6;Índices de paridad (personas con limitaciones por problemas de salud y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2016;79,43578287
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2010;78,52844017
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2011;77,80022828
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2012;84,28286056
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2013;81,12220958
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2014;83,60384798
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2015;79,71253808
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2016;77,60952368
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2017;89,07870474
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2018;88,37625224
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.3;Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2019;90,70519578
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.4;Índices de paridad (entre cuartil de riqueza superior e inferior) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses;2016;66,62805673
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2010;120,7528825
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2011;117,7317373
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2012;112,9157569
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2013;116,3132964
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2014;111,1783116
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2015;114,2493192
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2016;118,9481431
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2017;114,1080433
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2018;119,0420042
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.5;Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas;2019;117,7394346
NAVARRA, COMUNIDAD FORAL DE;Educación de calidad;4.5.1.6;Índices de paridad (personas con limitaciones por problemas de salud pero no graves y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ;2016;83,69445143
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.4.1.1;Tiempo dedicado al hogar y familia en un día promedio;2010;174,3614104
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.4.1.2;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2010;229,1666916
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.4.1.3;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2010;118,8184369
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2011;30,47331386
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2012;29,41599204
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2013;26,04772185
