"CA","ODS","Indicador","Descripción","Año","Valor"
"PAÍS VASCO","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2018,"7,1"
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2010,"0,184201413"
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2011,"0,137752937"
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2012,0
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2013,"0,137873159"
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2014,"0,046018396"
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2015,"0,092057805"
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2016,"0,138003812"
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2017,"0,229554288"
"PAÍS VASCO","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2018,"0,183130646"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2015,"-0,056569757"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2016,"2,466464804"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2017,"2,376310269"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2018,"1,04471843"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2011,"1,681070339"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2012,"0,521427882"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2013,"0,019759591"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2014,"0,055291264"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2015,"0,615262918"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2016,"0,542262402"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2017,"0,757336529"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2018,"1,167124085"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2011,"1,623625327"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2012,"0,139931609"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2013,"-0,338234726"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2014,"-0,24015006"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2015,"0,291379728"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2016,"-0,051626338"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2017,"0,601423385"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2018,"0,970058421"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.4","Tasas de crecimiento per cápita de los ingresos de los hogares de la población total",2015,"-0,88845265"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.4","Tasas de crecimiento per cápita de los ingresos de los hogares de la población total",2016,"0,421496469"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.4","Tasas de crecimiento per cápita de los ingresos de los hogares de la población total",2017,"0,767356315"
"PAÍS VASCO","Reducción de las desigualdades","10.1.1.4","Tasas de crecimiento per cápita de los ingresos de los hogares de la población total",2018,"0,566523371"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2010,"7,8"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2011,"9,7"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2012,"10,8"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2013,"7,1"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2014,"7,4"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2015,"8,4"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2016,"6,5"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2017,"7,2"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos",2018,"6,3"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2010,"14,9"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2011,"16,6"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2012,"15,9"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2013,"14,1"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2014,"14,1"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2015,"13,8"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2016,"13,3"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2017,"12,5"
"PAÍS VASCO","Reducción de las desigualdades","10.2.1.1_1","Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2018,"10,4"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2010,"49,607038414"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2011,"48,954126488"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2012,"47,823463061"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2013,"47,090531141"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2014,"46,511250781"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2015,37
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2015,"46,356203359"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2016,"36,7"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2016,"45,997745286"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2017,"36,5"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2017,"45,801724904"
"PAÍS VASCO","Reducción de las desigualdades","10.4.1.1","Proporción del PIB generada por la remuneración de asalariados",2018,"45,807448642"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2010,"14,1511"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2011,"11,1511"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2012,"11,0887"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2013,"16,3314"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2014,"13,156"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2015,"8,5343"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2016,"10,0567"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2017,"6,1198"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.1",,2018,"12,3378"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2010,"8,1361"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2011,"9,4247"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2012,"7,9151"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2013,"6,3592"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2014,"7,3618"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2015,"7,4535"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2016,"7,1188"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2017,"8,2695"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.1.1.2",,2018,"7,4053"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2010,"0,184201413"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2010,"0,184201413"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2011,"0,137752937"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2011,"0,137752937"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2012,0
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2012,0
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2013,"0,137873159"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2013,"0,137873159"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2014,"0,046018396"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2014,"0,046018396"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2015,"0,092057805"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2015,"0,092057805"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2016,"0,138003812"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2016,"0,138003812"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2017,"0,229554288"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2017,"0,229554288"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2018,"0,183130646"
"PAÍS VASCO","Ciudades y comunidades sostenibles","11.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2018,"0,183130646"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2010,"0,184201413"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2010,"0,184201413"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2011,"0,137752937"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2011,"0,137752937"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2012,0
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2012,0
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2013,"0,137873159"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2013,"0,137873159"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2014,"0,046018396"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2014,"0,046018396"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2015,"0,092057805"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2015,"0,092057805"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2016,"0,138003812"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2016,"0,138003812"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2017,"0,229554288"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2017,"0,229554288"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2018,"0,183130646"
"PAÍS VASCO","Acción por el clima","13.1.2.1",,2018,"0,183130646"
"PAÍS VASCO","Acción por el clima","13.2.1.1","Total de Emisiones de Gases Efecto Invernadero de las unidades residentes per capita",2017,"8,121644277"
"PAÍS VASCO","Acción por el clima","13.2.1.1","Total de Emisiones de Gases Efecto Invernadero de las unidades residentes per capita",2018,"8,182331261"
"PAÍS VASCO","Acción por el clima","13.2.1.2","Total de Emisiones de Gases Efecto Invernadero de las unidades residentes por PIB",2017,"0,257348411"
"PAÍS VASCO","Acción por el clima","13.2.1.2","Total de Emisiones de Gases Efecto Invernadero de las unidades residentes por PIB",2018,"0,254746315"
"PAÍS VASCO","Paz, justicia e instituciones sólidas","16.1.4.1","Proporción de la población que se siente segura al caminar sola en su zona de residencia ",2013,"74,2"
"PAÍS VASCO","Paz, justicia e instituciones sólidas","16.1.4.1","Proporción de la población que se siente segura al caminar sola en su zona de residencia ",2014,"76,38288049"
"PAÍS VASCO","Paz, justicia e instituciones sólidas","16.1.4.1","Proporción de la población que se siente segura al caminar sola en su zona de residencia ",2017,"76,023196471"
"PAÍS VASCO","Paz, justicia e instituciones sólidas","16.1.4.1","Proporción de la población que se siente segura al caminar sola en su zona de residencia ",2018,"63,966452565"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2010,"36,7"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2011,"36,2"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2012,"36,5"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2013,"36,9"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2014,"36,9"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2015,"36,1"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2016,"25,1048237"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2016,"36,3"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2017,"25,611300711"
"PAÍS VASCO","Alianzas para lograr los objetivos","17.1.1.1",,2017,"36,4"
"PAÍS VASCO","Hambre cero","2.2.2.1","Proporción de menores de 2 a 17 años con obesidad, sobrepeso o peso insuficiente",2011,"47,737167448"
"PAÍS VASCO","Hambre cero","2.2.2.1","Proporción de menores de 2 a 17 años con obesidad, sobrepeso o peso insuficiente",2012,"47,737167448"
"PAÍS VASCO","Hambre cero","2.2.2.1","Proporción de menores de 2 a 17 años con obesidad, sobrepeso o peso insuficiente",2017,"36,88351579"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2010,"0,666660678"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2011,"0,797775143"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2012,"0,883097754"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2013,"1,099263523"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2014,"1,181052369"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2015,"1,297578526"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2016,"1,347451158"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2017,"1,450125223"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2018,"1,911128323"
"PAÍS VASCO","Hambre cero","2.4.1.1",,2019,"2,007749537"
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2010,"4,723665564"
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2010,"4,726121272"
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2011,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2011,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2012,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2012,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2013,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2013,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2014,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2014,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2015,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2015,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2016,"10,960705869"
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2016,"10,962508222"
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2017,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2017,0
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2018,"6,211180124"
"PAÍS VASCO","Salud y bienestar","3.1.1.1","Tasa de mortalidad materna",2018,"6,212723658"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2010,"3,495512518"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2010,"3,497329741"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2011,"3,45072087"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2011,"3,351269706"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2012,"3,116933716"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2012,"3,163478853"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2013,"2,877170956"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2013,"2,771821557"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2014,"2,889725992"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2014,"2,889278712"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2015,"3,448458804"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2015,"3,44608207"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2016,"3,123801173"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2016,"3,179127384"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2017,"2,69368156"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2017,"2,75159534"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2018,"3,664596273"
"PAÍS VASCO","Salud y bienestar","3.2.1.1","Tasa de mortalidad de niños menores de 5 años",2018,"3,603379722"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2010,"1,747756259"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2010,"1,748664871"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2011,"1,796265658"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2011,"1,699235344"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2012,"1,655871037"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2012,"1,70341169"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2013,"1,569365976"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2013,"1,464358559"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2014,"1,496465246"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2014,"1,496233619"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2015,"1,697702796"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2015,"1,696532711"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2016,"1,424891763"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2016,"1,425126069"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2017,"1,34684078"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2017,"1,405069961"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2018,"2,236024845"
"PAÍS VASCO","Salud y bienestar","3.2.2.1","Tasa de mortalidad neonatal",2018,"2,17445328"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2010,"260,328909392"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2010,"261,335754968"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2011,"259,064036161"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2011,"259,710204554"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2012,"263,12119722"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2012,"263,178413683"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2013,"249,619973283"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2013,"248,63126421"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2014,"249,153248413"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2014,"248,039156133"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2015,"267,731737515"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2015,"266,415287487"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2016,"264,468276046"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2016,"263,817286633"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2017,"265,643583633"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2017,"264,584272593"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2018,"266,680047471"
"PAÍS VASCO","Salud y bienestar","3.4.1.1","Tasa de mortalidad atribuida a las enfermedades cardiovasculares",2018,"264,99004456"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2010,"37,484987585"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2011,"35,72392842"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2012,"37,47242314"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2013,"32,62998107"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2014,"33,685466102"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2015,"36,086659535"
